problem_id,dp,constraints,machine_techniques,human_techniques,machine_solutions,correctness,follow_constraints,new_techniques,new_techniques_ratio
1834A,1,['for loop'],"['if statement', 'recursion', 'for loop', 'if statement', 'for loop', 'recursion', 'matrix operation']","['for loop', 'if statement', 'while loop', 'matrix operation', 'misc']","from functools import reduce

def solve():
    def dfs(arr, i, prod):
        if i == len(arr):
            return prod == 1
        if arr[i] * prod < 0:
            if dfs(arr, i + 1, arr[i]):
                for j in range(i, len(arr)):
                    arr[j] = -arr[j]
                return True
            if dfs(arr, i + 1, -prod):
                for j in range(i + 1, len(arr)):
                    arr[j] = -arr[j]
                arr[i] = -arr[i]
                arr[i - 1] = -arr[i - 1]
                return True
        return dfs(arr, i + 1, prod)

    t = int(input())
    for _ in range(t):
        n = int(input())
        arr = list(map(int, input().split()))
        if reduce(lambda x, y: x * y, arr) == 1 and sum(arr) >= 0:
            print(0)
        else:
            ans = float('inf')
            for i in range(1, n):
                if dfs(arr, i, reduce(lambda x, y: x * y, arr[:i])) or dfs(arr, i, reduce(lambda x, y: x * y, arr[i:])):
                    ans = min(ans, 2 * i + 1)
            print(ans)

",False,False,1,0.14285714285714285
1834A,2,"['for loop', 'while loop']","['if statement', 'for loop', 'dictionary', 'misc']","['for loop', 'if statement', 'while loop', 'matrix operation', 'misc']","from functools import reduce

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))

        # Calculate prefix sum and product
        ps = [0] * (n + 1)
        pp = 1
        for i in range(1, n + 1):
            ps[i] = ps[i - 1] + a[i - 1]
            pp *= a[i - 1]

        # Calculate the number of inversions
        inv_count = 0
        for i in range(1, n):
            if ps[i] < 0:
                inv_count += (-ps[i] + n - i)

        # If product is not 1, we need to change all elements to 1
        if pp != 1:
            inv_count += n

        # If sum is less than 0, we need to change the first element to 1
        if ps[-1] < 0:
            inv_count += 1

        print(inv_count)

",False,False,1,0.25
1834A,3,"['for loop', 'while loop', 'tuple']","['recursion', 'depth first search', 'if statement', 'for loop', 'matrix operation', 'misc']","['for loop', 'if statement', 'while loop', 'matrix operation', 'misc']","import math

def solve():
    def dfs(arr, n, sum_, prod_):
        if sum_ >= 0 and prod_ == 1:
            return 0
        if n == 1:
            return math.inf if sum_ < 0 or prod_ != 1 else 1

        min_ops = math.inf
        for i in range(1, n):
            new_sum = arr[i - 1] + arr[i] + arr[i + 1]
            new_prod = arr[i - 1] * arr[i] * arr[i + 1]
            ops = dfs(arr[:i] + arr[i + 1:], n - 2, new_sum, new_prod)
            min_ops = min(min_ops, ops + 1)
        return min_ops

    t = int(input().strip())
    for _ in range(t):
        n = int(input().strip())
        arr = list(map(int, input().strip().split()))
        arr[0] *= -1 if sum(arr) < 0 else 1
        print(dfs(arr, n, sum(arr), arr[0]))

",False,False,2,0.3333333333333333
1834A,4,"['for loop', 'while loop', 'tuple', 'if statement']","['recursion', 'depth first search', 'if statement', 'for loop']","['for loop', 'if statement', 'while loop', 'matrix operation', 'misc']","def solve():
    def dfs(arr, i, sum_, prod_):
        if i == len(arr):
            return abs(sum_) + 1 if sum_ < 0 else 0

        if sum_ == 0 and prod_ == 1:
            return 0

        res = float('inf')
        res = min(res, dfs(arr, i + 1, sum_ + arr[i] * 2, arr[i] * prod_))
        res = min(res, dfs(arr, i + 1, sum_ - arr[i] * 2, arr[i] * prod_))
        res = min(res, dfs(arr, i + 1, sum_, arr[i] * prod_ * arr[i]))
        return res

    t = int(input())
    for _ in range(t):
        n = int(input())
        arr = list(map(int, input().split()))
        print(dfs(arr, 0, sum(arr), 1))

",False,False,2,0.5
1833C,0,['this is the og problem'],"['for loop', 'if statement', 'set', 'hashmap', 'break statement']","['for loop', 'if statement', 'tuple', 'set', 'sorting', 'while loop', 'continue statement', 'break statement']","from collections import Counter
import re

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, re.split(' ', input())))
        odd_count = sum(1 for x in a if x % 2 != 0)
        even_count = sum(1 for x in a if x % 2 == 0)
        if odd_count > 1 or even_count > 1:
            print(""NO"")
        else:
            all_diff = set(a)
            if len(all_diff) == 1:
                print(""YES"")
            else:
                counter = Counter(a)
                for val in counter.values():
                    if val > 1 and val % 2 != 0:
                        print(""NO"")
                        break
                else:
                    print(""YES"")

",False,True,1,0.2
1833C,1,['for loop'],"['for loop', 'if statement', 'hashmap']","['for loop', 'if statement', 'tuple', 'set', 'sorting', 'while loop', 'continue statement', 'break statement']","from collections import Counter
import functools

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        odd_count = sum(1 for x in a if x & 1)
        even_count = n - odd_count
        if odd_count > 1 or even_count > 1:
            print(""NO"")
        else:
            if all(x & 1 == (a[0] & 1) for x in a):
                print(""YES"")
            else:
                counter = Counter(a)
                if functools.reduce(lambda x, y: x | y, (counter[x] for x in a)) & 1:
                    print(""NO"")
                else:
                    print(""YES"")

",False,False,1,0.3333333333333333
1833C,2,"['for loop', 'tuple']","['if statement', 'for loop']","['for loop', 'if statement', 'tuple', 'set', 'sorting', 'while loop', 'continue statement', 'break statement']","from collections import Counter
import functools

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        odd_count = sum(1 for x in a if x & 1)
        even_count = n - odd_count
        if odd_count == 0 or even_count == 0:
            print(""YES"")
        elif odd_count == n or even_count == n:
            print(""YES"")
        else:
            counter = Counter(a)
            if functools.reduce(lambda x, y: x & y, counter.values()) == 0:
                print(""YES"")
            else:
                print(""NO"")

",False,False,0,0.0
1833C,3,"['for loop', 'tuple', 'recursion']",['for loop'],"['for loop', 'if statement', 'tuple', 'set', 'sorting', 'while loop', 'continue statement', 'break statement']","import collections
import functools

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        odd_count = sum(1 for x in a if x & 1)
        even_count = n - odd_count
        if odd_count > 1 or even_count > 1:
            print(""NO"")
        else:
            group = collections.defaultdict(list)
            for x in a:
                group[x & 1].append(x)
            if len(group[0]) == even_count and len(group[1]) == odd_count:
                print(""YES"")
            else:
                print(""NO"")

",False,False,0,0.0
1833C,4,"['for loop', 'tuple', 'recursion', 'if statement']",['for loop'],"['for loop', 'if statement', 'tuple', 'set', 'sorting', 'while loop', 'continue statement', 'break statement']","from collections import Counter
import re

def solve(arr):
    even_count, odd_count = 0, 0
    for num in arr:
        if num % 2 == 0:
            even_count += 1
        else:
            odd_count += 1

    if even_count > 0 and odd_count > 0:
        return ""NO""

    if even_count == len(arr) or odd_count == len(arr):
        return ""YES""

    counter = Counter(arr)
    for num in arr:
        if num % 2 != arr[0] % 2:
            if counter[num - arr[0]] > 0:
                counter[num - arr[0]] -= 1
            else:
                continue

    if all(val == 0 for val in counter.values()):
        return ""YES""

    return ""NO""

",False,False,0,0.0
1833C,5,"['for loop', 'tuple', 'recursion', 'if statement', 'while loop']",['for loop'],"['for loop', 'if statement', 'tuple', 'set', 'sorting', 'while loop', 'continue statement', 'break statement']","from collections import Counter
import functools

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        odd_count = sum(1 for x in a if x & 1)
        even_count = n - odd_count
        if odd_count > 1 or even_count > 1:
            print(""NO"")
        else:
            counter = Counter(a)
            if functools.reduce(lambda x, y: x | y, counter.keys()) == 1:
                print(""YES"")
            else:
                print(""NO"")

",False,False,0,0.0
1833A,0,['this is the og problem'],"['for loop', 'queue', 'if statement']","['for loop', 'set', 'misc', 'tuple', 'matrix operation', 'dictionary', 'hashmap']","from collections import deque

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        s = input()
        q = deque([s[0]])
        count = 1
        for i in range(1, n):
            if s[i] != q[-1]:
                q.append(s[i])
                count += 1
            q.popleft()
        print(count)

",False,True,2,0.6666666666666666
1833A,1,['if statement'],['for loop'],"['for loop', 'set', 'misc', 'tuple', 'matrix operation', 'dictionary', 'hashmap']","from the input melody and then checks if all characters in the melody can be covered by these pairs. If not, it adds more pairs until all characters are covered.

```python
import itertools

def solve(t):
    for _ in range(t):
        n = int(input())
        s = input()
        pairs = list(itertools.combinations(s, 2))
        covered = set()
        for pair in pairs:
            covered.update(pair)
        if len(s) != len(covered):
            while len(covered) < len(s):
                for pair in itertools.combinations(s, 2):
                    if pair[0] not in covered and pair[1] not in covered:
                        covered.update(pair)
                        break
        print(len(pairs) + len(s) - len(covered))

# Read the number of test cases from the command line
",False,True,0,0.0
1833A,2,"['if statement', 'for loop']","['for loop', 'queue', 'if statement']","['for loop', 'set', 'misc', 'tuple', 'matrix operation', 'dictionary', 'hashmap']","from collections import deque

def solve():
    for _ in range(int(input())):
        n = int(input())
        s = input()
        q = deque(s[::2])
        count = 0
        for i in range(1, n, 2):
            if q and s[i] != q[-1]:
                count += 1
                q.append(s[i])
        print(count + (len(q) // 2))

",False,False,2,0.6666666666666666
1833A,3,"['if statement', 'for loop', 'set']","['if statement', 'for loop', 'dictionary']","['for loop', 'set', 'misc', 'tuple', 'matrix operation', 'dictionary', 'hashmap']","import collections

def solve(s, n):
    if n == 2:
        return 1

    dp = collections.defaultdict(int)
    dp[s[-2:]] = 1

    for i in range(2, n):
        for j in range(i):
            if s[j] == s[i] and dp[s[j:i]] != 0:
                dp[s[j:i+1]] = min(dp[s[j:i+1]], dp[s[j:i]] + 1)

    return dp[s]

",False,False,1,0.3333333333333333
1833A,4,"['if statement', 'for loop', 'set', 'while loop']","['for loop', 'queue']","['for loop', 'set', 'misc', 'tuple', 'matrix operation', 'dictionary', 'hashmap']","from collections import deque

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        s = input()
        q = deque([s[0]])
        count = 1
        for i in range(1, n):
            if q[0] != s[i]:
                q.append(s[i])
                count += 1
            q.rotate(-1)
        print(count)

",False,False,1,0.5
1833A,5,"['if statement', 'for loop', 'set', 'while loop', 'recursion']",['for loop'],"['for loop', 'set', 'misc', 'tuple', 'matrix operation', 'dictionary', 'hashmap']","import collections

def solve():
    for _ in range(int(input())):
        n = int(input())
        s = input()
        count = collections.Counter(s)
        groups = collections.deque(sorted(count.items()))
        result = 0
        while groups:
            pair, freq = groups.popleft()
            if freq > 1:
                result += freq // 2
                groups.append((pair, freq % 2))
            if groups and groups[-1][0] == pair[1:]:
                result += 1
                groups.popleft()
        print(result)

",False,False,0,0.0
1832A,0,['this is the og problem'],"['if statement', 'for loop', 'hashmap']","['for loop', 'if statement', 'set', 'break statement']","from collections import Counter
import string

def solve():
    t = int(input())
    for _ in range(t):
        s = input()
        count = Counter(s)
        odd_count = sum(1 for c in count.values() if c % 2 != 0)
        if odd_count > 1:
            print(""NO"")
        elif len(s) > 1 and odd_count == 1:
            print(""YES"")
            print("""".join(sorted(s)))
        else:
            # If there are no odd number of characters and the string has only one character, it is already a palindrome.
            print(""YES"")
            # If there are no odd number of characters and the string has more than one character, we can rearrange the characters to form a palindrome.
            # We can use the middle character as the center and arrange the remaining characters symmetrically.
            mid = len(s) // 2
            print("""".join(s[i] + s[-i-1] for i in range(mid)))

",False,True,1,0.3333333333333333
1832A,1,['if statement'],"['if statement', 'for loop', 'continue statement', 'set']","['for loop', 'if statement', 'set', 'break statement']","import itertools

def is_palindrome(s):
    return s == s[::-1]

def solve():
    for _ in range(int(input())):
        s = input()
        if len(set(s)) % 2 != 0:  # If the number of unique characters is odd, it's impossible to form another palindrome
            print(""NO"")
            continue
        permutations = set(itertools.permutations(s))
        for perm in permutations:
            if is_palindrome(perm) and perm != s:  # Check if the permutation is a palindrome and different from the original string
                print(""YES"")
                break

",False,False,1,0.25
1832A,2,"['if statement', 'hashmap']","['if statement', 'for loop', 'continue statement', 'break statement']","['for loop', 'if statement', 'set', 'break statement']","import itertools

def solve():
    for _ in range(int(input())):
        s = input()
        n = len(s)
        if n <= 1:
            print(""YES"")
            continue
        visited = [False] * n
        for i in range(n):
            if visited[i]:
                continue
            permutations = list(itertools.permutations(s))
            for perm in permutations:
                if perm[i] != s[i] and perm[-i-1] != s[i] and not any(visited[j] for j in range(n) if perm[j] == s[i] or perm[-j-1] == s[i]):
                    visited[i] = True
                    visited[-i-1] = True
                    print(""YES"")
                    break
        else:
            print(""NO"")

",False,False,1,0.25
1832A,3,"['if statement', 'hashmap', 'for loop']",['for loop'],"['for loop', 'if statement', 'set', 'break statement']","from collections import Counter
import string

def solve():
    t = int(input())
    for _ in range(t):
        s = input()
        n = len(s)
        if n <= 1:
            print(""YES"")
            continue
        c = Counter(s)
        odd_count = sum(1 for k, v in c.items() if v % 2 != 0)
        if odd_count > 1:
            print(""NO"")
        else:
            letters = list(string.ascii_lowercase)
            used = [0] * 26
            for k, v in c.items():
                used[ord(k) - ord('a')] += v
            for i in range(26):
                if used[i] > 0:
                    used[i] -= 1
                    for j in range(i + 1, 26):
                        if used[j] > 0:
                            used[i], used[j] = used[j], used[i]
                            temp = letters[i] * (used[i] // 2) + letters[j] * (used[j] // 2)
                            if n - len(temp) >= len(temp) and n - len(temp) % 2 == 0:
                                temp += letters[i] if used[i] % 2 == 1 else letters[j]
                                if temp == temp[::-1]:
                                    print(""YES"")
                                    break
                            used[i], used[j] = used[j], used[i]
                    if ""YES"" in print(""YES"" if temp == temp[::-1] else ""NO""):
                        break
            print(""NO"")

",False,False,0,0.0
1832A,4,"['if statement', 'hashmap', 'for loop', 'set']","['if statement', 'for loop', 'continue statement', 'break statement']","['for loop', 'if statement', 'set', 'break statement']","import itertools

def solve():
    t = int(input())
    for _ in range(t):
        s = input()
        n = len(s)
        if n <= 1:
            print(""YES"")
            continue
        visited = [False] * (n * 2 + 1)
        for i in range(n):
            visited[ord(s[i]) + ord('a') + n] = True
            visited[ord(s[i]) - ord('a')] = True
        for perm in itertools.permutations(range(n)):
            new_s = """"
            for i in perm:
                new_s += chr(i + ord('a'))
            if new_s != s and ''.join(sorted(new_s)) == new_s:
                print(""YES"")
                break
        else:
            print(""NO"")

",False,False,1,0.25
1832A,5,"['if statement', 'hashmap', 'for loop', 'set', 'while loop']",['for loop'],"['for loop', 'if statement', 'set', 'break statement']","import itertools

def solve():
    def is_palindrome(s):
        return s == s[::-1]

    def dfs(perm, used):
        if len(perm) == len(s):
            if is_palindrome(perm):
                print(""YES"")
                return True
            return False

        for i in range(len(s)):
            if not used[i]:
                used[i] = True
                if dfs(perm + s[i], used):
                    return True
                used[i] = False

        return False

    t = int(input())
    for _ in range(t):
        s = input()
        if len(s) <= 1:
            print(""YES"")
            continue
        perms = list(itertools.permutations(s))
        used = [False] * len(s)
        for perm in perms:
            if dfs("""".join(perm), used):
                break
        else:
            print(""NO"")

",False,False,0,0.0
1831A,0,['this is the og problem'],['for loop'],"['for loop', 'tuple', 'matrix operation']","from itertools import permutations
import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        a.sort()
        b = list(reversed(a))
        b = list(reversed(list(permutations(range(1, n+1)))))[0]
        for i in range(len(b)):
            b[i] = b[i] + a[i] - sum(a[:i])
        print(' '.join(map(str, b)))

",False,True,0,0.0
1831A,1,['if statement'],"['while loop', 'heap']","['for loop', 'tuple', 'matrix operation']","from heapq import heappush, heappop

def solve():
    while True:
        yield from twin_permutation()

",False,True,2,1.0
1831A,2,"['if statement', 'sorting']","['for loop', 'two pointers', 'if statement', 'while loop', 'dictionary', 'hashmap']","['for loop', 'tuple', 'matrix operation']","from collections import defaultdict

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        a.sort()
        b = [0] * n
        slow, fast = 0, 1
        visited = defaultdict(int)
        visited[a[slow]] += 1

        while fast < n:
            visited[a[fast]] += 1
            while slow < fast and visited[a[fast]] - visited[a[slow]] > fast - slow:
                visited[a[slow]] -= 1
                slow += 1
            b[slow], b[fast] = a[fast], a[slow]
            fast += 1

        print(*b)

",False,False,5,0.8333333333333334
1831A,3,"['if statement', 'sorting', 'for loop']","['for loop', 'stack', 'while loop']","['for loop', 'tuple', 'matrix operation']","from collections import deque

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        stack = deque([0] * n)
        for i in range(1, n + 1):
            while stack and a[stack[-1]] < i:
                stack.pop()
            stack.append(i)
        print(*stack)

",False,False,2,0.6666666666666666
1831A,4,"['if statement', 'sorting', 'for loop', 'tuple']","['for loop', 'queue', 'sorting']","['for loop', 'tuple', 'matrix operation']","import heapq
from collections import deque

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        a.sort()
        a.reverse()
        b = deque(a[:-1])
        heapq.heappush(b, a[-1] - sum(b))
        print(*b, end=' ')
        print(a[-1])

",False,False,2,0.6666666666666666
1831A,5,"['if statement', 'sorting', 'for loop', 'tuple', 'while loop']","['while loop', 'break statement', 'dictionary', 'for loop']","['for loop', 'tuple', 'matrix operation']","from collections import defaultdict

def solve():
    def find_twin_permutation():
        n = int(input())
        a = list(map(int, input().split()))
        visited = defaultdict(int)
        slow, fast = 0, 0

        while fast < n:
            visited[a[fast]] += 1
            fast = (a[fast] - 1) % n
            visited[fast] += 1

            if visited[fast] > 1:
                slow = fast

            if slow == fast:
                break

        b = [0] * n
        i = 0
        for j in range(n):
            if a[j] != fast + 1:
                b[i] = a[j]
                i += 1
            fast = (fast + 1) % n

        for j in range(n, 0, -1):
            if a[j - 1] != fast + 1:
                b[i] = fast + 1
                i += 1
            fast = (fast + n - 1) % n

        return b

    t = int(input())
    for _ in range(t):
        print(*find_twin_permutation())

",False,False,3,0.75
1829C,0,['this is the og problem'],['for loop'],"['for loop', 'dictionary', 'if statement', 'matrix operation', 'tuple', 'misc', 'while loop', 'hashmap']","from collections import defaultdict
from functools import reduce

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        books = [list(map(int, input().split())) for _ in range(n)]
        skills = [(0, 0) for _ in range(n)]
        skill_map = defaultdict(int)
        for i, (m, skill) in enumerate(books):
            skills[i] = (m, skill[0] + skill_map[skill[0]], skill[1] + skill_map[skill[1]])
            skill_map[skill] = max(skill_map[skill], i + 1)
        min_time = float('inf')
        for i in range(n):
            if skills[i][0] <= min_time:
                break
            min_time = min(min_time, skills[i][0] + max(0, skills[skill_map[skills[i][1]]][2] - skills[i][2]))
        print(-1 if min_time > 2 * min_time else min_time)

",False,True,0,0.0
1829C,1,['for loop'],['for loop'],"['for loop', 'dictionary', 'if statement', 'matrix operation', 'tuple', 'misc', 'while loop', 'hashmap']","from functools import reduce
from itertools import accumulate
from sys import stdout

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        books = [list(map(int, input().split())) for _ in range(n)]
        skills = [(0, 0) for _ in range(n)]
        for i, (m, s) in enumerate(books):
            skills[i] = (skills[i][0] | (1 << s[0]), skills[i][1] | (1 << s[1]))
        dp = [float('inf')] * (1 << 3)
        dp[0] = 0
        for i, skill in enumerate(books):
            for mask in range(1, 1 << 3):
                if (mask & skill[1]) == 0:
                    dp[mask | skill[0]] = min(dp[mask | skill[0]], dp[mask] + skill[0])
        ans = float('inf')
        for mask in range(1, 1 << 3):
            if (mask & ((1 << 2) | (1 << 1))) == (1 << 2) | (1 << 1):
                ans = min(ans, dp[mask])
        print(-1 if ans == float('inf') else dp[1 << 2] + dp[1 << 1] - dp[0])

",False,False,0,0.0
1829C,2,"['for loop', 'if statement']",['for loop'],"['for loop', 'dictionary', 'if statement', 'matrix operation', 'tuple', 'misc', 'while loop', 'hashmap']","from functools import reduce
from sys import stdout

def solve(n, books):
    skills = [0] * 2
    for book in books:
        minutes, skill = book
        skills = list(map(lambda x, y: x | y, skills, [1 << (skill - 1) & skill for _ in range(minutes)]))

    def dfs(remaining_skills, remaining_minutes, current_minutes=0):
        if not remaining_skills:
            return current_minutes
        if not remaining_minutes:
            return -1

        min_time = float('inf')
        for book in books:
            minutes, skill = book
            if remaining_minutes >= minutes and (remaining_skills & (1 << (skill - 1))) != 0:
                new_minutes = dfs(remaining_skills ^ (1 << (skill - 1)), remaining_minutes - minutes)
                min_time = min(min_time, new_minutes + current_minutes)

        return min_time

    return dfs(skills, sum(minutes for _, minutes in books))

",False,False,0,0.0
1829C,3,"['for loop', 'if statement', 'dictionary']","['recursion', 'depth first search', 'back tracking', 'if statement', 'tuple', 'misc', 'hashmap']","['for loop', 'dictionary', 'if statement', 'matrix operation', 'tuple', 'misc', 'while loop', 'hashmap']","from functools import reduce

def solve(n, books):
    skills = [(sum(map(int, b)) for b in books]
    required_skills = (1 << 1) | (1 << 0)  # 3 (binary representation of 3)
    min_time = float('inf')

    def dfs(index, time, current_skills):
        nonlocal min_time
        if current_skills == required_skills:
            min_time = min(min_time, time)
            return
        for i in range(index, n):
            time += books[i][0]
            dfs(i + 1, time, current_skills | skills[i])
            time -= books[i][0]

    dfs(0, 0, 0)
    return min_time if min_time != float('inf') else -1

",False,False,3,0.42857142857142855
1829C,4,"['for loop', 'if statement', 'dictionary', 'hashmap']","['for loop', 'if statement', 'matrix operation', 'dynamic programming']","['for loop', 'dictionary', 'if statement', 'matrix operation', 'tuple', 'misc', 'while loop', 'hashmap']","from functools import reduce
from operator import xor

def solve(n, books):
    dp = [[0] * 4 for _ in range(n + 1)]
    for i in range(1, n + 1):
        for j in range(i, n + 1):
            dp[j][0] = max(dp[j][0], dp[i - 1][0])
            dp[j][1] = max(dp[j][1], dp[i - 1][1])
            dp[j][2] = max(dp[j][2], dp[i - 1][2])
            dp[j][3] = max(dp[j][3], dp[i - 1][3])
            if books[i - 1][0] == 1:
                dp[j][1] = max(dp[j][1], dp[i - 1][0] + dp[j - i][2])
            if books[i - 1][1] == 1:
                dp[j][2] = max(dp[j][2], dp[i - 1][0] + dp[j - i][1])
            if books[i - 1][0] == 1 and books[i - 1][1] == 1:
                dp[j][3] = max(dp[j][3], dp[i - 1][0] + dp[j - i][1] + min(dp[i - 1][2], dp[j - i][3]))
    return min(dp[n][3], -1) if dp[n][3] != 0 else -1

",False,False,1,0.25
1829B,0,['this is the og problem'],"['for loop', 'if statement']","['for loop', 'if statement', 'set', 'sorting', 'while loop', 'misc', 'break statement']","import sys

def solve():
    for _ in range(int(input())):
        n = int(input())
        a = list(map(int, input().split()))
        max_len = 0
        current_len = 0
        for i in range(n):
            if a[i] == 0:
                current_len += 1
                max_len = max(max_len, current_len)
            else:
                current_len = 0
        print(max_len)

",True,True,0,0.0
1829B,1,['for loop'],"['for loop', 'if statement', 'misc']","['for loop', 'if statement', 'set', 'sorting', 'while loop', 'misc', 'break statement']","from itertools import groupby

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        max_length = 0
        current_group = 0
        for i in groupby(a):
            if next(i, None) == 0:
                current_group += 1
                max_length = max(max_length, current_group)
            else:
                current_group = 0
        print(max_length)

",False,False,0,0.0
1829B,2,"['for loop', 'recursion']","['for loop', 'if statement', 'hashmap']","['for loop', 'if statement', 'set', 'sorting', 'while loop', 'misc', 'break statement']","import sys
from itertools import groupby

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        max_length = 0
        for key, group in groupby(a):
            if key == 0:
                max_length = max(max_length, len(list(group)))
        print(max_length)

",True,False,1,0.3333333333333333
1829B,3,"['for loop', 'recursion', 'dictionary']","['for loop', 'if statement']","['for loop', 'if statement', 'set', 'sorting', 'while loop', 'misc', 'break statement']","from itertools import groupby
import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        max_length = 0
        current_length = 0
        for i in range(1, n):
            if a[i] == 0 and a[i - 1] == 0:
                current_length += 1
            else:
                max_length = max(max_length, current_length)
                current_length = 0
        max_length = max(max_length, current_length)
        print(max_length)

",False,False,0,0.0
1829B,4,"['for loop', 'recursion', 'dictionary', 'while loop']","['for loop', 'if statement']","['for loop', 'if statement', 'set', 'sorting', 'while loop', 'misc', 'break statement']","from itertools import groupby

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        max_length = 0
        current_length = 0
        for i in range(1, n):
            if a[i] == a[i - 1] == 0:
                current_length += 1
            else:
                max_length = max(max_length, current_length)
                current_length = 0
        max_length = max(max_length, current_length)
        print(max_length)

",False,False,0,0.0
1829A,0,['this is the og problem'],"['for loop', 'if statement', 'for loop', 'if statement']","['for loop', 'misc', 'if statement', 'tuple', 'matrix operation']","import string

def solve(s):
    diff = 0
    for i in range(len(s)):
        if s[i] != 'c'[i] or s[i] != 'o'[i] or s[i] != 'd'[i] or s[i] != 'e'[i] or s[i] != 'f'[i] or s[i] != 'o'[i] or s[i] != 'r'[i] or s[i] != 'c'[i] or s[i] != 'e'[i] or s[i] != 's'[i]:
            diff += 1
    return diff

",False,True,0,0.0
1829A,1,['for loop'],['hashmap'],"['for loop', 'misc', 'if statement', 'tuple', 'matrix operation']","from collections import Counter

def solve(s):
    s_count = Counter(s)
    target_count = Counter(""codeforces"")
    diff = sum(abs(s_count[c] - target_count[c]) for c in ""codeforces"")
    return diff

",False,True,1,1.0
1829A,2,"['for loop', 'while loop']","['for loop', 'if statement']","['for loop', 'misc', 'if statement', 'tuple', 'matrix operation']","from collections import Counter

def solve(s):
    count = 0
    for i in range(len(s)):
        if s[i] != 'c' if i != 0 else s[i] != 'o':
            if s[i] != 'o' if i != 1 else s[i] != 'd':
                if s[i] != 'd' if i != 2 else s[i] != 'e':
                    if s[i] != 'e' if i != 3 else s[i] != 'f':
                        if s[i] != 'f' if i != 4 else s[i] != 'o':
                            if s[i] != 'r' if i != 5 else s[i] != 's':
                                if s[i] != 's' if i != 6 else s[i] != 'e':
                                    if s[i] != 'z' else count += 1
    return count

",False,False,0,0.0
1829A,3,"['for loop', 'while loop', 'if statement']","['for loop', 'if statement']","['for loop', 'misc', 'if statement', 'tuple', 'matrix operation']","from collections import Counter

def solve(s):
    count = 0
    for i in range(len(s)):
        if s[i] != 'c'[i] or s[i] != 'o'[i % 6] or s[i] != 'd'[i % 4] or s[i] != 'e'[i % 5] or s[i] != 'f'[i % 4] or s[i] != 'o'[i % 3] or s[i] != 'r'[i % 7] or s[i] != 's'[i % 6] or s[i] != 'e'[i % 5] or s[i] != 'z'[i % 3]:
            count += 1
    return count

",False,False,0,0.0
1829A,4,"['for loop', 'while loop', 'if statement', 'tuple']","['for loop', 'dictionary', 'if statement']","['for loop', 'misc', 'if statement', 'tuple', 'matrix operation']","from collections import Counter

def solve(s):
    count = 0
    c = Counter(""codeforces"")
    for char in s:
        if char != c['c'] and char != c['o'] and char != c['d'] and char != c['e'] and char != c['f'] and char != c['o'] and char != c['r'] and char != c['s']:
            count += 1
    return count

# Test cases
",False,False,1,0.3333333333333333
1828A,0,['this is the og problem'],['for loop'],"['for loop', 'tuple', 'if statement', 'matrix operation', 'while loop']","import math
import itertools

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        if n == 1:
            print(1)
        else:
            factors = set(range(1, n + 1))
            num = n
            for i in range(2, int(math.sqrt(n)) + 1):
                if n % i == 0:
                    num *= i
                    factors.remove(i)
                    factors.remove(n // i)
            for factor in sorted(list(factors)):
                num //= factor
            a = list(itertools.accumulate([1] + list(range(num + 1))))
            a[-1] %= n
            for i in range(len(a) - 2, -1, -1):
                a[i] = (a[i] + a[i + 1]) % n
            print(*a)

",False,True,0,0.0
