problem_id,dp,constraints,machine_techniques,human_techniques,machine_solutions,correctness,follow_constraints,new_techniques,new_techniques_ratio
1859A,2,"['sorting', 'if statement']",['for loop'],"['for loop', 'if statement', 'while loop', 'set', 'sorting', 'tuple', 'continue statement', 'hashmap', 'matrix operation', 'dictionary', 'misc']","import math
import itertools

def solve(a):
    n = len(a)
    if all(a[i] % j != 0 for i in range(1, n) for j in a[:i]):
        b, c = [], []
        for i in range(1, n + 1):
            if i not in {j for j in b + c}:
                b.append(a[i])
                c.append(sum(b))
                b.append(a[i] + sum(b))
        return 3, b, c
    return -1

",False,True,0,0.0
1859A,3,"['sorting', 'if statement', 'for loop']",[],"['for loop', 'if statement', 'while loop', 'set', 'sorting', 'tuple', 'continue statement', 'hashmap', 'matrix operation', 'dictionary', 'misc']",,False,True,0,0.0
1859A,4,"['sorting', 'if statement', 'for loop', 'recursion']",['for loop'],"['for loop', 'if statement', 'while loop', 'set', 'sorting', 'tuple', 'continue statement', 'hashmap', 'matrix operation', 'dictionary', 'misc']","import sys
from collections import defaultdict

def solve():
    input = input().split('\n')
    cases = int(input[0])

    for _ in range(cases):
        n = int(input[1])
        a = list(map(int, input[2].split()))

        if all(a[i] % a[j] != 0 for i in range(1, n) for j in range(i + 1, n)):
            print(-1)
        else:
            uf = UnionFind(n)
            count = defaultdict(int)
            for num in a:
                root = uf.find(num)
                if count[root] == 0:
                    count[root] = 1
                    uf.union(num, -1)
                else:
                    uf.union(num, root)

            b, c = [], []
            for num in a:
                if uf.parent[num] == -1:
                    c.append(num)
                else:
                    b.append(uf.parent[num])

            print(len(b), len(c))
            print(*b, *c, sep='\n')

",False,False,0,0.0
1858A,0,['this is the og problem'],"['if statement', 'recursion']","['for loop', 'if statement', 'tuple', 'while loop', 'misc']","from sys import stdin, setrecursionlimit
setrecursionlimit(10000)

def solve(a, b, c):
    if not (a or b):
        return ""First"" if c else ""Second""
    if a > b:
        a, b = b, a
    if a + c >= b:
        return ""First""
    return ""Second""

",False,True,1,0.5
1858A,1,['for loop'],"['for loop', 'if statement', 'tuple', 'misc']","['for loop', 'if statement', 'tuple', 'while loop', 'misc']","from collections import deque
import sys

def solve():
    t = int(input())
    for _ in range(t):
        a, b, c = map(int, input().split())
        if a > b:
            winner = ""First"" if a + c > b + c else ""Second""
        elif a < b:
            winner = ""First"" if a + c < b + c else ""Second""
        else:
            if c > 0:
                winner = ""First""
            else:
                winner = ""Second""
        print(winner)

",False,False,0,0.0
1858A,2,"['for loop', 'if statement']","['if statement', 'for loop', 'tuple', 'misc']","['for loop', 'if statement', 'tuple', 'while loop', 'misc']","from collections import deque
import sys

def solve():
    t = int(input())
    for _ in range(t):
        a, b, c = map(int, input().split())
        if a > b:
            winner = ""First"" if a + c > b + c else ""Second""
        elif a < b:
            winner = ""First"" if a + c > c else ""Second""
        else:
            if c > a:
                winner = ""First""
            elif c == a:
                winner = ""Second""
            else:
                winner = ""First""
        print(winner)

",False,False,0,0.0
1858A,3,"['for loop', 'if statement', 'while loop']","['for loop', 'if statement', 'queue', 'set', 'width first search', 'break statement', 'continue statement']","['for loop', 'if statement', 'tuple', 'while loop', 'misc']","from collections import deque
import sys

def solve():
    t = int(input())
    for _ in range(t):
        a, b, c = map(int, input().split())
        if a > b:
            winner = ""First"" if a + c > b + c else ""Second""
        elif a < b:
            winner = ""First"" if a + c > c else ""Second""
        else:
            if c > 0:
                winner = ""First"" if a + c > b + c else ""Second""
            else:
                q = deque([(0, 0, 1)])
                visited = set()
                while q:
                    turn, anna_turn, katie_turn = q.popleft()
                    if turn == a + b:
                        print(""First"")
                        break
                    if (turn, anna_turn, katie_turn) in visited:
                        continue
                    visited.add((turn, anna_turn, katie_turn))
                    next_turn = turn + 1
                    if next_turn <= a:
                        q.append((next_turn, anna_turn + 1, katie_turn))
                    if next_turn <= b:
                        q.append((next_turn, anna_turn, katie_turn + 1))
                    q.append((next_turn, anna_turn, katie_turn))
                else:
                    print(""Second"")

",True,False,5,0.7142857142857143
1858A,4,"['for loop', 'if statement', 'while loop', 'tuple']","['if statement', 'for loop']","['for loop', 'if statement', 'tuple', 'while loop', 'misc']","from collections import defaultdict

def solve():
    t = int(input())
    for _ in range(t):
        a, b, c = map(int, input().split())
        if a > b:
            print(""First"")
        elif a < b:
            print(""Second"")
        else:
            # If both have the same number of buttons, the game can be decided by checking if the sum of the buttons that can be pressed by both is even or odd.
            # If it's even, Anna can win by always pressing a button that can be pressed by both on her turns.
            # If it's odd, Katie can win by always pressing a button that can only be pressed by her on her turns.
            if (a + c) % 2 == 0:
                print(""First"")
            else:
                print(""Second"")

",False,False,0,0.0
1857A,0,['this is the og problem'],"['for loop', 'if statement', 'continue statement', 'dictionary', 'hashmap', 'for loop', 'if statement', 'continue statement', 'dictionary', 'hashmap']","['for loop', 'if statement', 'matrix operation', 'tuple', 'misc']","from collections import Counter
import functools

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        odd_count = sum(1 for x in a if x % 2)
        if odd_count % 2 == 1:
            print(""YES"")
            continue
        odd_sum = sum(x for x in a if x % 2)
        counter = Counter(a)
        for key in counter.keys():
            if counter[key] > 1:
                if key % 2 == 1:
                    if functools.reduce(lambda x, y: x + y, [(key - k) for k in counter.keys() if k != key], 0) % 2 == 0:
                        print(""YES"")
                        break
                else:
                    if functools.reduce(lambda x, y: x + y, [(k + key) for k in counter.keys() if k != key], 0) % 2 == 0:
                        print(""YES"")
                        break
        else:
            print(""NO"")

",False,True,3,0.3
1857A,1,['for loop'],"['for loop', 'if statement', 'dictionary', 'set', 'hashmap']","['for loop', 'if statement', 'matrix operation', 'tuple', 'misc']","from collections import defaultdict
from itertools import chain, combinations
from functools import reduce

def solve():
    for _ in range(int(input())):
        n = int(input())
        a = list(map(int, input().split()))
        graph = defaultdict(set)
        for i in range(n):
            for j in range(1, 61):
                if (sum(a) - a[i] - j) % 2 == 0:
                    graph[a[i]].add(j)
                    graph[sum(a) - a[i - 1] - j].add(a[i - 1])
        if all(len(graph[x]) % 2 == 0 for x in graph):
            print(""YES"")
        else:
            print(""NO"")

",False,False,3,0.6
1857A,2,"['for loop', 'recursion']",['for loop'],"['for loop', 'if statement', 'matrix operation', 'tuple', 'misc']","import math
from collections import defaultdict

def find(x):
    if x != parents[x]:
        parents[x] = find(parents[parents[x]])
    return parents[x]

def union(x, y):
    root_x = find(x)
    root_y = find(y)

    if root_x == root_y:
        return False

    if size[root_x] < size[root_y]:
        parents[root_x] = root_y
        size[root_y] += size[root_x]
    else:
        parents[root_y] = root_x
        size[root_x] += size[root_y]

    return True

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    odd_sum = 0
    even_sum = 0
    parents = list(range(n))
    size = [1] * n

    for num in a:
        if num % 2 == 1:
            odd_sum += num
        else:
            even_sum += num

    if odd_sum == 0:
        print(""YES"")
        return

    union_map = defaultdict(list)
    for i in range(n):
        root = find(i)
        union_map[root].append(a[i])

    for root, nums in union_map.items():
        if len(nums) > 1:
            for i in range(len(nums) - 1):
                for j in range(i + 1, len(nums)):
                    if nums[i] + nums[j] & 1 == 0:
                        union(root, find(nums[i] ^ nums[j]))

    for root in union_map:
        if len(union_map[root]) == 1:
            print(""NO"")
            return

    print(""YES"")

",True,False,0,0.0
1857A,3,"['for loop', 'recursion', 'while loop']","['for loop', 'if statement', 'dictionary', 'hashmap']","['for loop', 'if statement', 'matrix operation', 'tuple', 'misc']","from collections import defaultdict

def solve():
    for _ in range(int(input())):
        n = int(input())
        arr = list(map(int, input().split()))
        odd_sum = 0
        even_sum = 0
        odd_set = defaultdict(int)
        even_set = defaultdict(int)

        for num in arr:
            if num & 1:
                if odd_set[num] == 0:
                    odd_sum += num
                    odd_set[num] = num
                else:
                    odd_set[num] = odd_set[num] | num
            else:
                if even_set[num] == 0:
                    even_sum += num
                    even_set[num] = num
                else:
                    even_set[num] = even_set[num] | num

        if odd_sum == even_sum or (odd_sum and even_sum):
            print(""YES"")
        else:
            print(""NO"")

",False,False,2,0.5
1857A,4,"['for loop', 'recursion', 'while loop', 'tuple']","['for loop', 'if statement', 'dictionary', 'set', 'recursion', 'graph', 'depth first search']","['for loop', 'if statement', 'matrix operation', 'tuple', 'misc']","from collections import defaultdict

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        graph = defaultdict(list)
        even_sum = odd_sum = 0
        for num in a:
            if num % 2 == 0:
                even_sum += num
            else:
                odd_sum += num
            graph[num % 2].append(num)
        if even_sum % 2 == 1 or odd_sum % 2 == 1:
            print(""NO"")
        else:
            matched = set()
            def dfs(node, color):
                if node in matched:
                    return False
                matched.add(node)
                for neighbor in graph[node]:
                    if not dfs(neighbor, 1 - color):
                        return False
                return True
            if dfs(even_sum, 0) and dfs(odd_sum, 1):
                print(""YES"")
            else:
                print(""NO"")

",False,False,5,0.7142857142857143
1856A,0,['this is the og problem'],"['for loop', 'while loop', 'break statement']","['for loop', 'tuple', 'if statement', 'while loop', 'break statement', 'misc', 'Kadanes algorithm', 'continue statement']","import sys
import itertools

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        operations = 0
        while True:
            next_a = list(itertools.accumulate(a, max, 0))
            if next_a == a:
                break
            a = next_a
            operations += 1
        print(operations)

",False,True,0,0.0
1856A,1,['if statement'],"['heap', 'while loop', 'for loop']","['for loop', 'tuple', 'if statement', 'while loop', 'break statement', 'misc', 'Kadanes algorithm', 'continue statement']","import sys
import heapq

def solve():
    cases = int(input())
    for _ in range(cases):
        n = int(input())
        a = list(map(int, input().split()))
        heapq.heapify(a)
        operations = 0
        while len(a) > 1:
            operations += 1
            a[1] -= 1
            heapq.heappush(a, heapq.heappop(a))
        print(operations)

",False,True,1,0.3333333333333333
1856A,2,"['if statement', 'matrix operation']",['for loop'],"['for loop', 'tuple', 'if statement', 'while loop', 'break statement', 'misc', 'Kadanes algorithm', 'continue statement']","import heapq

def solve():
    while True:
        operations = 0
        n = int(input())
        a = list(map(int, input().split()))
        heap = a[:]
        heapq.heapify(heap)

        for i in range(n):
            if heap[0] != a[i]:
                a[i] = max(0, a[i] - 1)
                operations += 1
                heapq.heappop(heap)

        if heapq.is_heap(a):
            break

        operations += len(heap)

    print(operations)

",False,True,0,0.0
1856A,3,"['if statement', 'matrix operation', 'for loop']","['for loop', 'heap', 'while loop', 'misc']","['for loop', 'tuple', 'if statement', 'while loop', 'break statement', 'misc', 'Kadanes algorithm', 'continue statement']","import sys
import heapq

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        heap = a[:]
        count = 0
        while heap:
            heapq.heapify(heap)
            next_max = heapq.heappop(heap)
            for i in range(len(heap)):
                heap[i] = max(0, heap[i] - 1)
            count += next_max - heapq.heappop(heap)
        print(count)

",False,False,1,0.25
1856A,4,"['if statement', 'matrix operation', 'for loop', 'while loop']","['heap', 'while loop']","['for loop', 'tuple', 'if statement', 'while loop', 'break statement', 'misc', 'Kadanes algorithm', 'continue statement']","import heapq

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    heapq.heapify(a)
    count = 0
    while len(a) > 1:
        _ = heapq.heappop(a)
        count += 1
        heapq.heappush(a, max(0, a[0] - 1))
    print(count)

",True,False,1,0.5
1856A,5,"['if statement', 'matrix operation', 'for loop', 'while loop', 'recursion']","['for loop', 'while loop', 'heap', 'matrix operation']","['for loop', 'tuple', 'if statement', 'while loop', 'break statement', 'misc', 'Kadanes algorithm', 'continue statement']","import heapq

def solve():
    T = int(input())
    for _ in range(T):
        n = int(input())
        a = list(map(int, input().split()))
        heapq.heapify(a)
        operations = 0
        while len(a) > 1:
            _ = heapq.heappop(a)
            operations += 1
            heapq.heappush(a, max(0, a[0] - 1))
        print(operations)

",False,False,2,0.5
1855A,0,['this is the og problem'],['for loop'],"['while loop', 'if statement', 'for loop', 'misc', 'tuple']","from itertools import permutations

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        p = list(map(int, input().split()))
        p = list(permutations(range(1, n+1)))[0]  # Generate the permutation of range(1, n+1)
        p = list(map(list, p))  # Convert the permutation to a list of lists
        p = [list(i) for i in p]  # Convert the tuples to lists
        p = [list(j) for j in zip(*p)]  # Transpose the list of lists to get the original permutation
        p = [list(i) for i in p]  # Convert the tuples to lists again
        p = [list(map(int, i)) for i in p]  # Convert the lists to integers
        p = [list(j) for j in zip(*p)]  # Transpose the list of lists to get the original permutation
        p = [list(i) for i in p]  # Convert the tuples to lists again
        p = [i for i in p if i != p[0]]  # Remove the first permutation (identity permutation)
        min_moves = len(p)  # The minimum number of moves is the number of swaps needed to get a different permutation
        print(min_moves if min_moves > 0 else 0)

",False,True,0,0.0
1855A,1,['hashmap'],"['for loop', 'if statement', 'dictionary', 'break statement']","['while loop', 'if statement', 'for loop', 'misc', 'tuple']","from collections import defaultdict

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        p = list(map(int, input().split()))
        visited = [False] * (n + 1)
        happy = [False] * (n + 1)
        for i in range(1, n + 1):
            happy[p[i - 1]] = True
        moves = 0
        for i in range(1, n + 1):
            if not happy[i]:
                for j in range(1, n + 1):
                    if not visited[j] and i != j and not happy[j]:
                        visited[j] = True
                        p[i - 1], p[j - 1] = p[j - 1], p[i - 1]
                        moves += 1
                        if not is_happy(p):
                            break
                if not is_happy(p):
                    break
        print(moves)

",False,True,2,0.5
1855A,2,"['hashmap', 'for loop']","['if statement', 'for loop', 'recursion', 'dictionary', 'depth first search']","['while loop', 'if statement', 'for loop', 'misc', 'tuple']","from collections import defaultdict

def solve(p):
    n = len(p)
    graph = defaultdict(list)
    for i in range(n):
        graph[p[i]].append(i+1)

    def dfs(index, count):
        if count == n:
            return True
        for i in range(1, n+1):
            if i not in graph[index] and dfs(graph[index][0], count+1):
                for j in range(1, len(graph[index])):
                    graph[graph[index][j]].remove(index)
                    graph[index] = [graph[index][0]]
                    if dfs(graph[index][0], count+1):
                        return True
                graph[index] = graph[index][1:]
        return False

    for i in range(1, n+1):
        if dfs(i, 1):
            return 1
    return -1

",False,False,3,0.6
1855A,3,"['hashmap', 'for loop', 'if statement']",['for loop'],"['while loop', 'if statement', 'for loop', 'misc', 'tuple']","from functools import reduce

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        p = list(map(int, input().split()))
        xor = reduce(lambda a, b: a ^ b, p)
        count = 0
        while xor != 0:
            for i in range(1, n+1):
                if (xor & i) == i:
                    xor ^= i
                    p[i], p[p[i-1]] = p[p[i-1]], p[i]
                    count += 1
        print(count)

",False,False,0,0.0
1855A,4,"['hashmap', 'for loop', 'if statement', 'recursion']","['for loop', 'if statement', 'hashmap', 'misc']","['while loop', 'if statement', 'for loop', 'misc', 'tuple']","from collections import Counter

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        p = list(map(int, input().split()))
        c = Counter(p)
        xor_sum = sum(c.values())
        if xor_sum == n:
            print(0)
        else:
            print(n - xor_sum)

",False,False,1,0.25
1855A,5,"['hashmap', 'for loop', 'if statement', 'recursion', 'continue statement']","['if statement', 'for loop', 'matrix operation', 'misc', 'hashmap']","['while loop', 'if statement', 'for loop', 'misc', 'tuple']","from math import ceil

def solve():
    n = int(input())
    p = list(map(int, input().split()))

    # XOR all numbers to get the number of swaps needed for two numbers to match
    xor_sum = sum(p)
    xor_sum &= xor_sum - 1  # flip the least significant bit

    # Count the number of set bits in the XOR sum to get the number of swaps needed
    swaps = ceil(xor_sum.bit_count() / 2)

    print(swaps)

# Test cases
",True,False,2,0.4
1853A,0,['this is the og problem'],['for loop'],"['for loop', 'if statement', 'while loop', 'dictionary', 'tuple']","import sys
import heapq

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        if any(a[i] > a[i+1] for i in range(n-1)):
            print(0)
        else:
            heap = [(a[i] - i, i) for i in range(n)]
            heapq.sort(heap)
            operations = 0
            for i, val in heap:
                if val != 0:
                    operations += val
                    for j in range(1, n):
                        a[j] += 1
                else:
                    for j in range(n-1, 0, -1):
                        a[j] -= 1
            print(operations)

",False,True,0,0.0
1853A,1,['if statement'],"['for loop', 'while loop']","['for loop', 'if statement', 'while loop', 'dictionary', 'tuple']","import sys
import heapq

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))

        # Initialize min heap for even indices and max heap for odd indices
        even = []
        odd = []
        for i, num in enumerate(a):
            if i % 2 == 0:
                heapq.heappush(even, -num)
            else:
                heapq.heappush(odd, num)

        # Perform operations until the array is not sorted
        operations = 0
        while len(even) > 1 or len(odd) > 1:
            # Pop from even and odd heaps and perform operation
            e = -heapq.heappop(even)
            o = heapq.heappop(odd)
            operations += 1

            # Update heaps with new values
            if len(even) > 0:
                heapq.heappush(even, e + 1)
                heapq.heappush(even, e + 1)
            if len(odd) > 0:
                heapq.heappush(odd, o - 1)
                heapq.heappush(odd, o - 1)

        print(operations)

",False,True,0,0.0
1853A,2,"['if statement', 'while loop']","['if statement', 'for loop', 'heap', 'continue statement', 'hashmap', 'misc']","['for loop', 'if statement', 'while loop', 'dictionary', 'tuple']","import sys
from heapq import heappush, heappop

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))

        # Initialize two heaps: one for increasing elements and one for decreasing elements
        inc_heap, dec_heap = [], []
        for num in a:
            if not inc_heap or num > inc_heap[0]:
                heappush(inc_heap, num)
            if not dec_heap or num < dec_heap[0]:
                heappush(dec_heap, -num)

        # If both heaps are sorted, the array is already not sorted
        if inc_heap and dec_heap:
            print(0)
            continue

        # Perform operations to make the array not sorted
        operations = 0
        while inc_heap and dec_heap:
            if inc_heap[0] > dec_heap[0]:
                heappop(inc_heap)
                operations += 1
            else:
                heappop(dec_heap)
                operations += 1

        print(operations)

",False,False,4,0.6666666666666666
1853A,3,"['if statement', 'while loop', 'match statement']","['heap', 'for loop', 'if statement', 'sorting']","['for loop', 'if statement', 'while loop', 'dictionary', 'tuple']","import sys
from heapq import heappush, heappop

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))

        # Initialize two heaps: one for increasing elements and one for decreasing elements
        inc_heap, dec_heap = [], []
        for num in a:
            if not inc_heap or num > inc_heap[0]:
                heappush(inc_heap, num)
            if not dec_heap or num < dec_heap[0]:
                heappush(dec_heap, -num)

        # Check if the arrays are sorted, if not, return 0, otherwise return the minimum number of operations
        if inc_heap != sorted(inc_heap) or dec_heap != sorted(dec_heap, reverse=True):
            print(0)
        else:
            # Perform operations to make the array not sorted
            operations = 0
            while inc_heap and dec_heap and inc_heap[0] <= dec_heap[0]:
                inc_num = heappop(inc_heap)
                dec_num = heappop(dec_heap)
                heappush(inc_heap, inc_num + 1)
                heappush(dec_heap, -(dec_num - 1))
                operations += 1
            print(operations)

",False,False,2,0.5
1853A,4,"['if statement', 'while loop', 'match statement', 'tuple']","['for loop', 'heap', 'if statement', 'while loop']","['for loop', 'if statement', 'while loop', 'dictionary', 'tuple']","import sys
from heapq import heappush, heappop

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))

        # Initialize two heaps: one for increasing elements and one for decreasing elements
        inc_heap, dec_heap = [], []
        for num in a:
            if not inc_heap or num > inc_heap[0]:
                heappush(inc_heap, num)
            if not dec_heap or num < dec_heap[0]:
                heappush(dec_heap, -num)

        # If the heaps have the same size, the array is already sorted, so we don't need to perform any operations
        if len(inc_heap) == len(dec_heap):
            print(0)
        else:
            # Perform operations to make the array not sorted
            operations = 0
            while inc_heap and dec_heap and inc_heap[0] <= dec_heap[0]:
                # Add 1 to the elements in the increasing heap and subtract 1 from the elements in the decreasing heap
                inc_num = heappop(inc_heap)
                dec_num = heappop(dec_heap)
                inc_num += 1
                dec_num -= 1
                heappush(inc_heap, inc_num)
                heappush(dec_heap, -dec_num)
                operations += 1
            print(operations)

",False,False,1,0.25
1853A,5,"['if statement', 'while loop', 'match statement', 'tuple', 'set']",['for loop'],"['for loop', 'if statement', 'while loop', 'dictionary', 'tuple']","import heapq

def solve():
    n = int(input())
    for _ in range(n):
        arr = list(map(int, input().split()))
        if all(arr[i] <= arr[i+1] for i in range(len(arr)-1)):
            print(0)
        else:
            heap = [(abs(arr[i] - i) for i in range(len(arr))]
            heapq.heapify(heap)
            operations = 0
            while heap:
                diff = heapq.heappop(heap)
                if diff > 1:
                    operations += diff - 1
                    heapq.heappush(heap, 1)
            print(operations)

",False,True,0,0.0
1851B,0,['this is the og problem'],"['for loop', 'if statement', 'heap', 'break statement', 'set', 'dictionary']","['for loop', 'if statement', 'break statement', 'sorting', 'tuple', 'continue statement', 'misc', 'while loop', 'hashmap']","import heapq

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        a.sort()
        odd_count = sum(1 for i in a if i & 1)
        if odd_count > 1 and n % 2 == 0:
            print(""NO"")
        else:
            heap = []
            for i in range(n):
                if i & 1 == (a[i] & 1):
                    heapq.heappush(heap, a[i])
            if heap:
                for i in range(n):
                    if i & 1 == (heap[0] & 1):
                        if a[i] != heap[0]:
                            print(""NO"")
                            break
                        heapq.heappop(heap)
                else:
                    print(""YES"")
            else:
                print(""YES"")

",False,True,3,0.5
1851B,1,['if statement'],"['for loop', 'if statement', 'heap']","['for loop', 'if statement', 'break statement', 'sorting', 'tuple', 'continue statement', 'misc', 'while loop', 'hashmap']","import heapq
import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        even_heap = []
        odd_heap = []
        for num in a:
            if num % 2 == 0:
                heapq.heappush(even_heap, num)
            else:
                heapq.heappush(odd_heap, num)

        sorted_even = sorted(even_heap)
        sorted_odd = sorted(odd_heap, reverse=True)

        if sorted_even == list(reversed(sorted_odd)):
            print(""YES"")
        else:
            print(""NO"")

",False,False,1,0.3333333333333333
1851B,2,"['if statement', 'tuple']","['if statement', 'for loop', 'sorting']","['for loop', 'if statement', 'break statement', 'sorting', 'tuple', 'continue statement', 'misc', 'while loop', 'hashmap']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        sorted_a = sorted(a)
        if sorted_a == a:
            print(""YES"")
        else:
            print(""NO"")

",False,False,0,0.0
1851B,3,"['if statement', 'tuple', 'for loop']",['for loop'],"['for loop', 'if statement', 'break statement', 'sorting', 'tuple', 'continue statement', 'misc', 'while loop', 'hashmap']","import collections

def solve():
    for _ in range(int(input())):
        n = int(input())
        a = list(map(int, input().split()))
        graph = collections.defaultdict(list)
        odd = set()
        even = set()
        for i in range(n):
            if a[i] & 1:
                odd.add(a[i])
            else:
                even.add(a[i])
        for i in range(n):
            if a[i] & 1:
                for j in even:
                    graph[a[i]].append(j)
            else:
                for j in odd:
                    graph[a[i]].append(j)
        visited = set()
        for i in range(1, max(a)+2):
            if i not in visited and i in graph:
                if dfs(i, graph, visited):
                    print(""YES"")
                else:
                    print(""NO"")
                    break
            elif i not in visited:
                print(""YES"")
                break

",False,False,0,0.0
1851B,4,"['if statement', 'tuple', 'for loop', 'sorting']","['for loop', 'if statement', 'queue']","['for loop', 'if statement', 'break statement', 'sorting', 'tuple', 'continue statement', 'misc', 'while loop', 'hashmap']","from collections import deque

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        odd, even = deque(), deque()
        for num in a:
            if num % 2 == 0:
                even.append(num)
            else:
                odd.append(num)
        if not odd or not even:
            print(""YES"")
        else:
            print(""NO"")

",False,False,1,0.3333333333333333
1851B,5,"['if statement', 'tuple', 'for loop', 'sorting', 'while loop']",['for loop'],"['for loop', 'if statement', 'break statement', 'sorting', 'tuple', 'continue statement', 'misc', 'while loop', 'hashmap']","import collections

def bfs(a):
    n = len(a)
    graph = [[] for _ in range(n)]
    for i in range(n):
        for j in range(i+1, n):
            if (a[i] & 1) == (a[j] & 1):
                graph[i].append(j)
                graph[j].append(i)

    q = collections.deque([(0, [])])
    visited = [False] * n
    while q:
        i, path = q.popleft()
        if visited[i]:
            continue
        visited[i] = True
        if path and path[-1] + 1 == a[i]:
            return True
        for j in graph[i]:
            q.append((j, path + [i]))
    return False

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        print(""YES"" if bfs(a) else ""NO"")

",False,False,0,0.0
1851A,0,['this is the og problem'],"['sorting', 'binary search']","['for loop', 'if statement', 'tuple', 'while loop', 'matrix operation', 'continue statement']","import bisect

def solve(n, m, k, H, heights):
    heights.sort()
    conversations = 0
    for height in heights:
        left = bisect.bisect_left(heights, height - H)
        right = bisect.bisect_right(heights, height + H)
        if left < right:
            conversations += right - left
    return conversations

",False,True,2,1.0
1851A,1,['if statement'],"['sorting', 'binary search']","['for loop', 'if statement', 'tuple', 'while loop', 'matrix operation', 'continue statement']","import bisect

def solve(n, m, k, H, heights):
    heights.sort()
    conversations = 0
    for height in heights:
        left_idx = bisect.bisect_left(heights, height - H)
        right_idx = bisect.bisect_right(heights, height + H)
        if left_idx < right_idx:
            conversations += right_idx - left_idx
    return conversations

",False,True,2,1.0
1851A,2,"['if statement', 'dictionary']","['binary search', 'for loop']","['for loop', 'if statement', 'tuple', 'while loop', 'matrix operation', 'continue statement']","import math
import bisect

def solve(n, m, k, H, heights):
    steps = [0] + list(range(1, m+1)) * k
    heights.sort()

    result = 0
    for height in heights:
        left = bisect.bisect_left(steps, H - height)
        right = bisect.bisect_right(steps, H + height)
        result += (right - left) // 2

    return result

",False,True,1,0.5
1851A,3,"['if statement', 'dictionary', 'tuple']",['for loop'],"['for loop', 'if statement', 'tuple', 'while loop', 'matrix operation', 'continue statement']","from math import gcd

def solve(n, m, k, H, heights):
    steps = [i * k for i in range(1, m + 1)]
    heights_diff = [abs(h - step) for h in heights for step in steps]
    gcds = [gcd(h, g) for h in heights_diff for g in heights_diff if h != g]
    return len([g for g in gcds if g <= k])

",False,True,0,0.0
1851A,4,"['if statement', 'dictionary', 'tuple', 'for loop']","['for loop', 'if statement']","['for loop', 'if statement', 'tuple', 'while loop', 'matrix operation', 'continue statement']","import math

def solve(n, m, k, H, heights):
    steps = [0] + list(range(1, m+1)) * k
    max_height = max(heights) + k
    conversations = 0

    for i in range(1, len(heights)):
        for j in range(i+1, len(heights)):
            if abs(heights[i] - heights[j]) == abs(steps[heights[i]] - steps[heights[j]]) and heights[i] != H and heights[j] != H:
                conversations += 1

    return conversations

",False,False,0,0.0
1850C,0,['this is the og problem'],['for loop'],"['for loop', 'if statement', 'tuple', 'matrix operation', 'while loop', 'set', 'misc']","import itertools
import re

def solve():
    for _ in range(int(input())):
        grid = [input().strip() for _ in range(8)]
        words = []
        for i in range(8):
            word = ''.join(filter(str.isalpha, grid[i]))
            if word:
                words.append(word)
        if len(words) == 1:
            print(words[0])
        else:
            for word in words:
                if any(word == ''.join(re.findall(word, ''.join(grid[i])) for i in range(8)):
                    print(word)
                    break

",False,True,0,0.0
